llm,harness,workflow,reasoning_effort,view,version,run_id,replicate,iterations,source,pair_id,report_sha256,report_available,source_generation,versions,stage_failure_policy,reported_model,output_tokens,input_tokens,missing_token_calls,unknown_internal_attempts,usage_source,report_error,status,precision,recall,f1,f1_saved,exploration,focal_recovery,response_supported,response_excluded,response_ambiguous,responsiveness,attempted
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r008,es-v2-nsclc_clinical-42000,0c4dac61b89bee4408b291872e925757e2db216a2574e977407b08b628abe78c,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,132027,5837302,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,66.22222222222223,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r009,es-v2-nsclc_clinical-42000,93bca8a2241ff1e26a1e76e1d2ff6f6f29d0ada3928601d1e2d48dfbc2409ae0,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,123668,5169382,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.44444444444444,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r010,es-v2-nsclc_clinical-42000,319422259d43195b2fcf65fcd0112f1b86adfe6a1cc29223d3c779c444aba534,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,318832,4739456,0,0,coordination.output_token_accounting,,completed,100.0,33.33333333333333,49.99999999999999,49.99999999999999,65.77777777777777,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r001,es-v2-nsclc_clinical-42000,b23405dfa60605ecbe504ad9bacd3eda738e3083ba1e5d361e7f1bd24fcf9396,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,155488,5671548,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.66666666666667,100,0.6666666666666666,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r002,es-v2-nsclc_clinical-42000,cead02250cab48ac41058e7d3390e4f1cd51d1f6aa2292b5a8e46aa091377573,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,340254,5814886,0,0,coordination.output_token_accounting,,completed,100.0,33.33333333333333,49.99999999999999,49.99999999999999,64.66666666666667,0,0.5,1.0,0.0,50.0,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r003,es-v2-nsclc_clinical-42000,c49badde7fb89a2ab5b5935b022bdd7694bc0c16bac4b81fd2644490fbfe8ae9,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,191369,4783823,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.0,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r004,es-v2-nsclc_clinical-42000,d0436738d4680ce78c3854d9810be9cb3122909a101cdde582836c37e55edd92,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,160437,5433615,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,62.666666666666664,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r005,es-v2-nsclc_clinical-42000,153bc718849276f82c1f1b80cedfc46984457744ca6c2173bec9ac5e381917df,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,114684,5042328,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,65.33333333333333,100,0.8,1.0,0.0,60.0,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r006,es-v2-nsclc_clinical-42000,b98620839c38426eae021e86ba5ba5fdf82a9b5e7e3bade574388fb188f303d7,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,141545,5229048,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,66.0,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r007,es-v2-nsclc_clinical-42000,9e7e9b2e970d65390240ff248d2b5bd19ccf4a30b79a690356f0261fc7528c04,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,117635,5103142,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.66666666666667,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r008,es-v2-nsclc_clinical-42000,cad5f11f3b7e8528e842d820fd22675fd6c763837f8f7b7ef2d5ec98577ae549,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,154587,5920660,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,64.66666666666667,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r009,es-v2-nsclc_clinical-42000,043c898e285c7e3517698a65929f5846050cbb9f96a354cd6215cb40df4d5b12,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,139486,5761076,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,65.33333333333333,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_vllm_recommended/runs/997d9404f1e89442__persistent__qwen_3_8_27b__r010,es-v2-nsclc_clinical-42000,4d8676e1f461882e046b8c5b0a816f82bbdf3c5e7e90e51c8bc6fd1c10e392d5,True,20260910_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,132217,5154462,0,0,coordination.output_token_accounting,,completed,50.0,33.33333333333333,40.0,40.0,64.66666666666667,0,0.6666666666666666,0.5,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r001,es-v2-nsclc_clinical-42000,3737d64e90bfc938a2f6d08853a8dca2051ab5ebc041eea0ed8cb235157ac191,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,373135,2867221,0,0,coordination.output_token_accounting,,completed,100.0,33.33333333333333,49.99999999999999,49.99999999999999,60.88888888888889,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r002,es-v2-nsclc_clinical-42000,32bcdc4442b5d9a54522c66ae0a6bf6dff0bf9ee9464f3b0dd8affd76f33562b,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,335224,2387084,0,0,coordination.output_token_accounting,,completed,25.0,33.33333333333333,28.57142857142857,28.57142857142857,58.666666666666664,0,0.5,0.5,0.0,33.333333333333336,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r003,es-v2-nsclc_clinical-42000,f06d1a6809f0d8e262437f0ff5d2ae7637e7f780697178338c333360d7ba8342,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,259017,1894788,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,55.55555555555556,100,0.8,1.0,0.0,60.0,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r004,es-v2-nsclc_clinical-42000,969ca210d58fed05776b7453de13b98995f7895d578683caf8f943dbea05fab9,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,266107,2182018,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,60.44444444444444,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r005,es-v2-nsclc_clinical-42000,b4054ed9ee28807d995fd51b440868bc8ee3b05befcc961d7bd5b85075137c8d,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,462274,2599003,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,59.11111111111111,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r006,es-v2-nsclc_clinical-42000,6e9511c58584cb02e3c2245bcae401c5209c7591dfbb21a2ac3943592962559f,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,261935,2233520,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,61.77777777777777,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r007,es-v2-nsclc_clinical-42000,970e2533013a729273e61be468f1f7c1d83055a822885c424c9a0bc82d139c27,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,321029,2378571,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,46.666666666666664,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r008,8,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r008,es-v2-nsclc_clinical-42000,444b52b7a8c3d213ecd7cdc319121f49092cd514892e61c3452e8d9a12dc792a,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,259424,1938461,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,60.44444444444444,100,0.5,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r009,9,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r009,es-v2-nsclc_clinical-42000,028d230a58ffa78bcd02ce37e22564ecde067974abdb7d48b47959b375c01fd0,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,259378,2089316,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,61.333333333333336,100,0.75,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r010,10,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/a561a12e2075ee78__sequential__qwen_3_8_27b__r010,es-v2-nsclc_clinical-42000,18d28d0f205512372cb5d6caffaf7819c81c4e16b7406db2560e9882117ca03c,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,344515,2471781,0,0,coordination.output_token_accounting,,completed,92.85714285714286,66.66666666666666,77.61194029850745,77.61194029850745,62.22222222222223,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r001,1,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r001,es-v2-nsclc_clinical-42000,320d7693a4d876359b71fb7efcffd0d1203dd157033ec43e5691a868b531da01,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,259843,2212957,0,0,coordination.output_token_accounting,,completed,92.85714285714286,50.0,65.0,65.0,62.0,100,1.0,0.6666666666666666,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r002,2,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r002,es-v2-nsclc_clinical-42000,4f7ab1dec852ebe43a551ca53240c73b33efe9205a772fe15781f09b4b58e9d2,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,277248,2258117,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,62.666666666666664,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r003,3,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r003,es-v2-nsclc_clinical-42000,e96783d9fc9b37f4ca3ee8c0b297192a02fcc07c3121f7e84a816b11c76fc915,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,271091,2118545,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,57.333333333333336,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r004,4,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r004,es-v2-nsclc_clinical-42000,694c9117a3b43e2b289513a2671e71983a8189cd867230997ae9501d30595ee2,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,266201,1877974,0,0,coordination.output_token_accounting,,completed,100.0,33.33333333333333,49.99999999999999,49.99999999999999,31.333333333333332,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r005,5,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r005,es-v2-nsclc_clinical-42000,c259c415794e55c02fac4664d4ed9d9d219c0ede383d6da5d623f3d9a068c568,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,361371,2375675,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,61.333333333333336,100,1.0,1.0,0.0,66.66666666666667,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r006,6,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r006,es-v2-nsclc_clinical-42000,ac05b791c2b125cb18d66e759350b5bf5c653296909405c731176d5b65d3252a,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,333927,2298367,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,63.333333333333336,100,1.0,1.0,,,True
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r007,7,25,/data1/ken/onc-co-scientist/data/expected_surprising_ledger/full_runs/20260910_masked_vllm_recommended/runs/1a87643398283251__sequential__qwen_3_8_27b__r007,es-v2-nsclc_clinical-42000,67580d439770dc8b46bf1a50fd5bfcfbc55fd823b328bbf14043ea2e3b64f106,True,20260910_masked_vllm_recommended,"{""numerical_dgp"": 2, ""prompt"": ""ledger-1.0.0"", ""schema_version"": ""stage-forms-1.0.0"", ""scoring"": ""profile-3.0.0"", ""validation_policy"": ""delayed-3.0.0"", ""workflow"": ""appraisal-3.2.0""}",retain_scientific_scores,Inferact/Qwen3.8-27B-NVFP4,242231,2171561,0,0,coordination.output_token_accounting,,completed,100.0,66.66666666666666,80.0,80.0,61.333333333333336,100,1.0,1.0,0.0,66.66666666666667,True
